,neighborhood,code,name,longitude,latitude,rental_methods,capacity
211,Le Plateau-Mont-Royal,6188,de Mentana / Marie-Anne,-73.57785880565643,45.52602656522141,"['KEY', 'CREDITCARD']",27.0
212,Le Plateau-Mont-Royal,6190,Pontiac / Gilford,-73.58576595783234,45.527009334270645,"['KEY', 'CREDITCARD']",23.0
213,Le Plateau-Mont-Royal,6192,Berri / St-Grégoire,-73.5919028520584,45.52996959525513,"['KEY', 'CREDITCARD']",23.0
214,Le Plateau-Mont-Royal,6193,de l'Esplanade / Fairmount,-73.596758,45.521495,"['KEY', 'CREDITCARD']",15.0
215,Le Plateau-Mont-Royal,6195,de Bullion / St-Joseph,-73.59014332294464,45.5240365462478,"['KEY', 'CREDITCARD']",31.0
216,Le Plateau-Mont-Royal,6196,Villeneuve / St-Laurent,-73.58941912651062,45.52134173413233,"['KEY', 'CREDITCARD']",23.0
217,Le Plateau-Mont-Royal,6197,de Bordeaux / Masson,-73.5824453830719,45.53898439552301,"['KEY', 'CREDITCARD']",19.0
218,Le Plateau-Mont-Royal,6198,Hélène-Baillargeon / St-Denis,-73.59527,45.52974,"['KEY', 'CREDITCARD']",23.0
219,Le Plateau-Mont-Royal,6199,St-Viateur / St-Laurent,-73.59883904457092,45.52593073022709,"['KEY', 'CREDITCARD']",15.0
220,Le Plateau-Mont-Royal,6200,Maguire / St-Laurent,-73.5958108305931,45.52462848559264,"['KEY', 'CREDITCARD']",23.0
221,Le Plateau-Mont-Royal,6201,Villeneuve / de l'Hôtel-de-Ville,-73.58733236789703,45.52354419830203,"['KEY', 'CREDITCARD']",23.0
222,Le Plateau-Mont-Royal,6202,Ste-Famille / Sherbrooke,-73.57075229287146,45.51007154847701,"['KEY', 'CREDITCARD']",35.0
223,Le Plateau-Mont-Royal,6203,Aylmer / Sherbrooke,-73.57329905033112,45.50658668914343,"['KEY', 'CREDITCARD']",27.0
224,Le Plateau-Mont-Royal,6204,Milton / Durocher,-73.57492983341217,45.508140959417744,"['KEY', 'CREDITCARD']",27.0
225,Le Plateau-Mont-Royal,6205,Milton / du Parc,-73.57386365532875,45.50936142835129,"['KEY', 'CREDITCARD']",31.0
226,Le Plateau-Mont-Royal,6206,Prince-Arthur / du Parc,-73.57547,45.51059,"['KEY', 'CREDITCARD']",39.0
227,Le Plateau-Mont-Royal,6207,Ste-Famille / des Pins,-73.57688784599304,45.51283174510449,"['KEY', 'CREDITCARD']",11.0
228,Le Plateau-Mont-Royal,6208,Hutchison / des Pins,-73.57805,45.51069,"['KEY', 'CREDITCARD']",23.0
229,Le Plateau-Mont-Royal,6209,Milton / Clark,-73.57067719101906,45.51254135285248,"['KEY', 'CREDITCARD']",27.0
230,Le Plateau-Mont-Royal,6211,Roy / St-Laurent,-73.57580825686453,45.515616239398405,"['KEY', 'CREDITCARD']",23.0
231,Le Plateau-Mont-Royal,6212,Duluth / de l'Esplanade,-73.58114182949066,45.51509198406273,"['KEY', 'CREDITCARD']",23.0
232,Le Plateau-Mont-Royal,6213,Duluth / St-Laurent,-73.57946008443832,45.51687640567004,"['KEY', 'CREDITCARD']",15.0
233,Le Plateau-Mont-Royal,6214,Square St-Louis (du Square St-Louis / Laval),-73.5701286792755,45.516090801970655,"['KEY', 'CREDITCARD']",31.0
234,Le Plateau-Mont-Royal,6216,Parc Jeanne Mance (monument sir George-Etienne Cartier),-73.58477890491486,45.51483985896893,"['KEY', 'CREDITCARD']",43.0
235,Le Plateau-Mont-Royal,6217,Vallières / St-Laurent,-73.5836161673069,45.51896722332005,"['KEY', 'CREDITCARD']",23.0
236,Le Plateau-Mont-Royal,6218,Prince-Arthur / St-Urbain,-73.57373893260956,45.51258740220925,"['KEY', 'CREDITCARD']",27.0
237,Le Plateau-Mont-Royal,6219,de l'Hôtel-de-Ville / Roy,-73.57460528612137,45.51740076184449,"['KEY', 'CREDITCARD']",19.0
238,Le Plateau-Mont-Royal,6220,Laval / Duluth,-73.57718020677567,45.519216236873945,"['KEY', 'CREDITCARD']",27.0
239,Le Plateau-Mont-Royal,6221,du Mont-Royal / Clark,-73.58685,45.51941,"['KEY', 'CREDITCARD']",27.0
240,Le Plateau-Mont-Royal,6222,de l'Esplanade / du Mont-Royal,-73.5883381962776,45.51825290855221,"['KEY', 'CREDITCARD']",23.0
241,Le Plateau-Mont-Royal,6223,du Mont-Royal / du Parc,-73.589,45.517,"['KEY', 'CREDITCARD']",33.0
242,Le Plateau-Mont-Royal,6224,Villeneuve / du Parc,-73.59235,45.51829,"['KEY', 'CREDITCARD']",15.0
243,Le Plateau-Mont-Royal,6225,Villeneuve / St-Urbain,-73.590559,45.520188,"['KEY', 'CREDITCARD']",19.0
244,Le Plateau-Mont-Royal,6227,de l'Esplanade / Laurier,-73.59490692615509,45.52103885732127,"['KEY', 'CREDITCARD']",23.0
245,Le Plateau-Mont-Royal,6228,Waverly / Van Horne,-73.607723,45.527363,"['KEY', 'CREDITCARD']",15.0
246,Le Plateau-Mont-Royal,6229,Coloniale / du Mont-Royal,-73.5856157541275,45.5211613236904,"['KEY', 'CREDITCARD']",19.0
247,Le Plateau-Mont-Royal,6230,Waverly / St-Viateur,-73.60012650489807,45.5238561444472,"['KEY', 'CREDITCARD']",19.0
248,Le Plateau-Mont-Royal,6231,Jeanne-Mance / St-Viateur,-73.60184043645859,45.523026476635074,"['KEY', 'CREDITCARD']",23.0
249,Le Plateau-Mont-Royal,6233,Bernard / Jeanne-Mance,-73.60497325658798,45.5242864769531,"['KEY', 'CREDITCARD']",27.0
250,Le Plateau-Mont-Royal,6234,de l'Arcade / Clark,-73.60393524169922,45.527410360532215,"['KEY', 'CREDITCARD']",19.0
251,Le Plateau-Mont-Royal,6235,St-Dominique / St-Viateur,-73.5982757806778,45.52655700191558,"['KEY', 'CREDITCARD']",31.0
252,Le Plateau-Mont-Royal,6236,Laurier / de Bordeaux,-73.57978463172913,45.5376492623372,"['KEY', 'CREDITCARD']",19.0
253,Le Plateau-Mont-Royal,6237,Gilford / de Lanaudière,-73.58044445514679,45.53200800170645,"['KEY', 'CREDITCARD']",15.0
254,Le Plateau-Mont-Royal,6248,St-Dominique / Rachel,-73.581566,45.518593,"['KEY', 'CREDITCARD']",23.0
255,Le Plateau-Mont-Royal,6265,Parthenais / Laurier,-73.5774591565132,45.539258526059406,"['KEY', 'CREDITCARD']",15.0
256,Le Plateau-Mont-Royal,6274,de la Roche / St-Joseph,-73.583695,45.531164,"['KEY', 'CREDITCARD']",19.0
257,Le Plateau-Mont-Royal,6280,Casgrain / Laurier,-73.5918103158474,45.52437479806464,"['KEY', 'CREDITCARD']",23.0
258,Le Plateau-Mont-Royal,6281,Resther / St-Joseph,-73.58625277876854,45.52769780849099,"['KEY', 'CREDITCARD']",15.0
259,Le Plateau-Mont-Royal,6307,Laval / Rachel,-73.57942387461662,45.52017845247635,"['KEY', 'CREDITCARD']",19.0
260,Le Plateau-Mont-Royal,6314,de Lanaudière / Marie-Anne,-73.57480645179749,45.52932643090091,"['KEY', 'CREDITCARD']",19.0
261,Le Plateau-Mont-Royal,6385,de Bordeaux / Gilford,-73.5762870311737,45.53611005443118,"['KEY', 'CREDITCARD']",19.0
262,Le Plateau-Mont-Royal,6411,Clark / Prince-Arthur,-73.57296109199524,45.5133025720765,"['KEY', 'CREDITCARD']",31.0
263,Le Plateau-Mont-Royal,6750,de Mentana / Gilford,-73.58385890722275,45.52872356043453,"['KEY', 'CREDITCARD']",19.0
264,Le Plateau-Mont-Royal,6903,St-Dominique / Napoléon,-73.57722043991089,45.51666442219882,"['KEY', 'CREDITCARD']",23.0
265,Le Plateau-Mont-Royal,6926,Marie-Anne / St-Hubert,-73.5788968205452,45.5246829812827,"['KEY', 'CREDITCARD']",19.0
266,Le Plateau-Mont-Royal,6929,St-André / St-Grégoire,-73.59242051839828,45.53147464147482,"['KEY', 'CREDITCARD']",19.0
267,Le Plateau-Mont-Royal,7019,Casgrain / St-Viateur,-73.59879076480864,45.52751292628879,"['KEY', 'CREDITCARD']",23.0
268,Le Plateau-Mont-Royal,7024,Berri / St-Joseph,-73.58672618865965,45.52723106564012,"['KEY', 'CREDITCARD']",18.0
269,Le Plateau-Mont-Royal,7025,St-Dominique / Bernard,-73.60122251338906,45.52793332015246,"['KEY', 'CREDITCARD']",23.0
270,Le Plateau-Mont-Royal,7026,Maguire / Henri-Julien,-73.59347056655677,45.527041096087785,"['KEY', 'CREDITCARD']",19.0
271,Le Plateau-Mont-Royal,7027,Terrasse Guindon / Fullum,-73.56913894414902,45.537114135456825,"['KEY', 'CREDITCARD']",15.0
272,Le Plateau-Mont-Royal,7028,de Gaspé / St-Viateur,-73.59743893146515,45.52774827884841,"['KEY', 'CREDITCARD']",19.0
273,Le Plateau-Mont-Royal,7029,Cartier / Masson,-73.58352363109587,45.5380207402854,"['KEY', 'CREDITCARD']",19.0
274,Le Plateau-Mont-Royal,7030,de Bordeaux / Marie-Anne,-73.57065707445145,45.53340912723174,"['KEY', 'CREDITCARD']",11.0
275,Le Plateau-Mont-Royal,7031,Berri / Rachel,-73.5772043466568,45.52271891082773,"['KEY', 'CREDITCARD']",15.0
276,Le Plateau-Mont-Royal,7032,Drolet / Laurier,-73.58975838928018,45.52625187609252,"['KEY', 'CREDITCARD']",27.0
277,Le Plateau-Mont-Royal,7033,Aylmer / Prince-Arthur,-73.57769787311554,45.50856686947439,"['KEY', 'CREDITCARD']",19.0
278,Le Plateau-Mont-Royal,7035,Fullum / Gilford,-73.57383679656778,45.53922374455291,"['KEY', 'CREDITCARD']",15.0
279,Le Plateau-Mont-Royal,7036,Labadie / du Parc,-73.59682738780975,45.5198946757576,"['KEY', 'CREDITCARD']",15.0
280,Le Plateau-Mont-Royal,7037,Prince-Arthur / Ste-Famille,-73.57463479042053,45.5116382139746,"['KEY', 'CREDITCARD']",23.0
281,Le Plateau-Mont-Royal,7038,Guilbault / Clark,-73.57523024082184,45.514107949601446,"['KEY', 'CREDITCARD']",19.0
282,Le Plateau-Mont-Royal,7083,Parc de Bullion (de Bullion / Prince-Arthur),-73.57213497161865,45.515604257816335,"['KEY', 'CREDITCARD']",19.0
283,Le Plateau-Mont-Royal,7113,Casgrain / Maguire,-73.59525293111801,45.52593260934618,"['KEY', 'CREDITCARD']",15.0
284,Le Sud-Ouest,10002,Métro Charlevoix (Centre / Charlevoix),-73.56965124607086,45.47822787309145,"['KEY', 'CREDITCARD']",23.0
285,Le Sud-Ouest,6029,Bourget / St-Jacques,-73.58386158943176,45.48084576334506,"['KEY', 'CREDITCARD']",19.0
286,Le Sud-Ouest,6086,Basin / du Séminaire,-73.56017231941223,45.49045242854756,"['KEY', 'CREDITCARD']",19.0
287,Le Sud-Ouest,6088,Richmond / Notre-Dame,-73.56777101755141,45.4891601257399,"['KEY', 'CREDITCARD']",31.0
288,Le Sud-Ouest,6159,Ann / Wellington,-73.55675250291823,45.49452705626516,"['KEY', 'CREDITCARD']",19.0
289,Le Sud-Ouest,6313,Palm / St-Remi,-73.589848,45.470303,"['KEY', 'CREDITCARD']",23.0
290,Le Sud-Ouest,6349,Ryde / Charlevoix,-73.5646007,45.4757434,"['KEY', 'CREDITCARD']",27.0
291,Le Sud-Ouest,6350,Island / Centre,-73.56475353240967,45.48149081388884,"['KEY', 'CREDITCARD']",23.0
292,Le Sud-Ouest,6375,Métro Place St-Henri (St-Ferdinand / St-Jacques),-73.587238,45.477249,"['KEY', 'CREDITCARD']",23.0
293,Le Sud-Ouest,6377,Grand Trunk / Hibernia,-73.56385,45.47968,"['KEY', 'CREDITCARD']",23.0
294,Le Sud-Ouest,6401,des Seigneurs / Notre-Dame,-73.5690826177597,45.48772278774177,"['KEY', 'CREDITCARD']",23.0
295,Le Sud-Ouest,6402,Ste-Émilie / Sir-Georges-Etienne-Cartier,-73.585389778018,45.47266800851548,"['KEY', 'CREDITCARD']",23.0
296,Le Sud-Ouest,6403,Georges-Vanier / Notre-Dame,-73.5719633102417,45.48504797982277,"['KEY', 'CREDITCARD']",19.0
297,Le Sud-Ouest,6404,Quesnel / Vinet,-73.577514,45.485889,"['KEY', 'CREDITCARD']",19.0
298,Le Sud-Ouest,6405,Duvernay / Charlevoix,-73.57487618923187,45.4820980397155,"['KEY', 'CREDITCARD']",19.0
299,Le Sud-Ouest,6406,Marché Atwater,-73.57759863138199,45.48020822800015,"['KEY', 'CREDITCARD']",33.0
300,Le Sud-Ouest,6407,Charlevoix / Lionel-Groulx,-73.57731164,45.48392802,"['KEY', 'CREDITCARD']",23.0
301,Le Sud-Ouest,6408,Métro Georges-Vanier (St-Antoine / Canning),-73.57656,45.4891,"['KEY', 'CREDITCARD']",17.0
302,Le Sud-Ouest,6409,Lionel-Groulx / George-Vanier,-73.5737469792366,45.48621939184824,"['KEY', 'CREDITCARD']",27.0
303,Le Sud-Ouest,6414,Parc St-Henri (Laporte / Guay),-73.58590811491013,45.48013378575666,"['KEY', 'CREDITCARD']",15.0
304,Le Sud-Ouest,6707,Métro Jolicoeur (Drake / de Sève),-73.58193710446358,45.45608545783109,"['KEY', 'CREDITCARD']",19.0
305,Le Sud-Ouest,6709,Le Caron / Marc-Sauvalle ,-73.584039,45.461685,"['KEY', 'CREDITCARD']",23.0
306,Le Sud-Ouest,6724,Léa-Roback / Sir-Georges-Etienne-Cartier,-73.582643866539,45.47166862589184,"['KEY', 'CREDITCARD']",35.0
307,Le Sud-Ouest,6725,Métro Monk (Allard / Beaulieu),-73.5940272,45.45085122,"['KEY', 'CREDITCARD']",15.0
308,Le Sud-Ouest,6727,de la Sucrerie / Centre,-73.56091797351837,45.48408128505464,"['KEY', 'CREDITCARD']",23.0
309,Le Sud-Ouest,6732,Fortune / Wellington,-73.559038,45.477923,"['KEY', 'CREDITCARD']",27.0
310,Le Sud-Ouest,6741,Canning / Notre-Dame,-73.5702332854271,45.48631864401023,"['KEY', 'CREDITCARD']",23.0
311,Le Sud-Ouest,6742,St-Patrick / Briand,-73.59643578529356,45.46339729163665,"['KEY', 'CREDITCARD']",17.0
312,Le Sud-Ouest,6744,Hamilton / Jolicoeur,-73.597557,45.456355,"['KEY', 'CREDITCARD']",15.0
313,Le Sud-Ouest,6748,Young / Wellington,-73.55797827243805,45.49282530947313,"['KEY', 'CREDITCARD']",27.0
314,Le Sud-Ouest,6754,Eadie / Dubois,-73.59052859581423,45.45759682462104,"['KEY', 'CREDITCARD']",23.0
315,Le Sud-Ouest,6921,Augustin-Cantin / Shearer,-73.5634366,45.48401829,"['KEY', 'CREDITCARD']",31.0
316,Le Sud-Ouest,7034,Atwater / Greene,-73.57782661914825,45.48049514330605,"['KEY', 'CREDITCARD']",25.0
317,Le Sud-Ouest,7047,Ottawa / Peel,-73.55950713157654,45.49390894768301,"['KEY', 'CREDITCARD']",27.0
318,Le Sud-Ouest,7048,Métro Angrignon (Lamont /  des Trinitaires),-73.6021783483011,45.44704365278581,"['KEY', 'CREDITCARD']",27.0
319,Le Sud-Ouest,7049,William / Guy,-73.56473073363304,45.48986545713166,"['KEY', 'CREDITCARD']",35.0
320,Le Sud-Ouest,7050,Ottawa / William,-73.56406286358833,45.48972725318433,"['KEY', 'CREDITCARD']",15.0
321,Le Sud-Ouest,7051,Jogues / Allard,-73.60030621290207,45.450020323797766,"['KEY', 'CREDITCARD']",19.0
322,Le Sud-Ouest,7052,Shearer / Centre,-73.56218665838242,45.483005619293046,"['KEY', 'CREDITCARD']",15.0
323,Le Sud-Ouest,7053,Ropery / Augustin-Cantin,-73.56846034526825,45.48091406771754,"['KEY', 'CREDITCARD']",23.0
324,Le Sud-Ouest,7054,de la Côte St-Paul / St-Ambroise,-73.59391784324544,45.46766565386597,"['KEY', 'CREDITCARD']",35.0
325,Le Sud-Ouest,7055,Rose-de-Lima / Notre-Dame,-73.5805356502533,45.47995026556018,"['KEY', 'CREDITCARD']",27.0
326,Le Sud-Ouest,7062,William / Robert-Bourassa,-73.55933010578154,45.49716534003792,"['KEY', 'CREDITCARD']",21.0
327,Le Sud-Ouest,7068,Basin / Richmond,-73.56507003307343,45.48753098712153,"['KEY', 'CREDITCARD']",31.0
328,Le Sud-Ouest,7070,Bourgeoys / Favard,-73.55592101812363,45.47993042065731,"['KEY', 'CREDITCARD']",23.0
329,Le Sud-Ouest,7082,Métro Lionel-Groulx (Atwater / Lionel-Groulx),-73.57974171638489,45.4829412691004,"['KEY', 'CREDITCARD']",19.0
330,Le Sud-Ouest,7114,Smith / Peel,-73.5564199090004,45.492837758845226,"['KEY', 'CREDITCARD']",19.0
331,Le Sud-Ouest,7140,St-Jacques / des Seigneurs,-73.57190027832984,45.48918571608228,"['KEY', 'CREDITCARD']",23.0
332,Le Sud-Ouest,7141,Turgeon / Notre-Dame,-73.58198940753937,45.47888852807208,"['KEY', 'CREDITCARD']",19.0
333,Rivière-des-Prairies-Pointe-aux-Trembles,6271,St-Jean-Baptiste / Notre-Dame,-73.49011301994324,45.640002860465096,"['KEY', 'CREDITCARD']",15.0
334,Rivière-des-Prairies-Pointe-aux-Trembles,7087,St-Jean-Baptiste / René-Lévesque,-73.50037515163422,45.64155705644063,"['KEY', 'CREDITCARD']",15.0
335,Rivière-des-Prairies-Pointe-aux-Trembles,7088,du Tricentenaire / de Montigny,-73.50041270256041,45.65140583915357,"['KEY', 'CREDITCARD']",15.0
336,Rivière-des-Prairies-Pointe-aux-Trembles,7089,du Tricentenaire / Prince-Albert,-73.49191546440125,45.64954588445726,"['KEY', 'CREDITCARD']",15.0
337,Lachine,7103,St-Joseph / 8e avenue Lachine,-73.67120504379272,45.43147138678842,"['KEY', 'CREDITCARD']",31.0
338,Lachine,7104,8e avenue / Notre-Dame Lachine,-73.67079868912697,45.43498715540587,"['KEY', 'CREDITCARD']",23.0
339,Lachine,7105,St-Joseph / 34e avenue Lachine,-73.69349151849747,45.432839840726125,"['KEY', 'CREDITCARD']",27.0
340,Lachine,7106,Victoria / 18e avenue Lachine,-73.6801904439926,45.43579350588776,"['KEY', 'CREDITCARD']",15.0
341,Lachine,7107,19e avenue / St-Joseph Lachine,-73.68140548467636,45.43312379149661,"['KEY', 'CREDITCARD']",15.0
342,Montréal-Nord,7122,de Belleville / Fleury,-73.64124342799187,45.58116002977833,"['KEY', 'CREDITCARD']",23.0
343,Montréal-Nord,7123,des Récollets / Martial,-73.64061713218689,45.59089190991344,"['KEY', 'CREDITCARD']",27.0
344,Ahuntsic-Cartierville,6162,Legendre / Henri-Julien,-73.64664673805237,45.54612387708119,"['KEY', 'CREDITCARD']",31.0
345,Ahuntsic-Cartierville,6210,Métro Sauvé (Berri / Sauvé),-73.65636706352234,45.55069206841976,"['KEY', 'CREDITCARD']",26.0
346,Ahuntsic-Cartierville,6410,Métro Crémazie (Crémazie / Lajeunesse),-73.63842844963074,45.54640752148169,"['KEY', 'CREDITCARD']",15.0
347,Ahuntsic-Cartierville,6412,Complexe sportif Claude-Robillard,-73.638615,45.553262,"['KEY', 'CREDITCARD']",23.0
348,Ahuntsic-Cartierville,6422,Fleury / Lajeunesse,-73.66208285093306,45.55357892880519,"['KEY', 'CREDITCARD']",15.0
349,Ahuntsic-Cartierville,6710,Chambord / Fleury,-73.65832507610321,45.55982811984724,"['KEY', 'CREDITCARD']",15.0
350,Ahuntsic-Cartierville,6716,Francis / Fleury,-73.6555677652359,45.56387237463668,"['KEY', 'CREDITCARD']",19.0
351,Ahuntsic-Cartierville,6726,Hamel / Sauvé,-73.6505614221096,45.56076192837154,"['KEY', 'CREDITCARD']",23.0
352,Ahuntsic-Cartierville,6736,Métro Henri-Bourassa (Henri-Bourassa / Millen),-73.66716161370277,45.55675103297278,"['KEY', 'CREDITCARD']",17.0
353,Ahuntsic-Cartierville,6737,Jacques-Casault / Christophe-Colomb,-73.630103,45.552123,"['KEY', 'CREDITCARD']",19.0
354,Ahuntsic-Cartierville,6917,Basile-Routhier / Chabanel,-73.64765658974648,45.54986843142164,"['KEY', 'CREDITCARD']",15.0
355,Ahuntsic-Cartierville,7002,Meunier / Fleury,-73.66681426763535,45.54485857398681,"['KEY', 'CREDITCARD']",19.0
356,Ahuntsic-Cartierville,7004,Émile-Journault / de Chateaubriand,-73.64063255488873,45.54983321292286,"['KEY', 'CREDITCARD']",31.0
357,Ahuntsic-Cartierville,7005,Marquette / Fleury,-73.65378744900227,45.56735205736566,"['KEY', 'CREDITCARD']",15.0
358,Ahuntsic-Cartierville,7006,Clark / Fleury,-73.6655656993389,45.54764847825576,"['KEY', 'CREDITCARD']",19.0
359,Ahuntsic-Cartierville,7090,de St-Firmin / Fleury,-73.65184217691422,45.57065664170425,"['KEY', 'CREDITCARD']",31.0
360,Ahuntsic-Cartierville,7091,Fleury / André-Jobin,-73.64676475524902,45.57600034155425,"['KEY', 'CREDITCARD']",19.0
361,Ahuntsic-Cartierville,7092,Gare Bois-de-Boulogne,-73.67716491222382,45.53972553109637,"['KEY', 'CREDITCARD']",31.0
362,Ahuntsic-Cartierville,7093,Laforest / Dudemaine,-73.6872661113739,45.539806548176045,"['KEY', 'CREDITCARD']",23.0
363,Ahuntsic-Cartierville,7094,Alfred Laliberté / de Poutrincourt,-73.6945965886116,45.53308032414161,"['KEY', 'CREDITCARD']",19.0
364,Ahuntsic-Cartierville,7095,Chabanel / de l'Esplanade,-73.65337640047073,45.54068551727877,"['KEY', 'CREDITCARD']",15.0
365,Ahuntsic-Cartierville,7096,Chabanel / du Parc,-73.6548838019371,45.53830765459552,"['KEY', 'CREDITCARD']",30.0
366,Saint-Léonard,7137,de Lisieux / Jean-Talon,-73.58168095350266,45.57934937043077,"['KEY', 'CREDITCARD']",23.0
367,Saint-Léonard,7138,Dumesnil / Bélanger,-73.56935352087021,45.587777966914885,"['KEY', 'CREDITCARD']",19.0
368,Mercier-Hochelaga-Maisonneuve,4000,Jeanne-d'Arc / Ontario,-73.54187428951263,45.54959767887176,"['KEY', 'CREDITCARD']",19.0
369,Mercier-Hochelaga-Maisonneuve,6002,Ste-Catherine / Dezery,-73.54099988937377,45.53938508196168,"['KEY', 'CREDITCARD']",19.0
370,Mercier-Hochelaga-Maisonneuve,6024,Bellerive / Duchesneau,-73.50982189178467,45.60761595633475,"['KEY', 'CREDITCARD']",27.0
371,Mercier-Hochelaga-Maisonneuve,6076,de Ville-Marie / Ste-Catherine,-73.52914720773697,45.55792114867545,"['KEY', 'CREDITCARD']",15.0
372,Mercier-Hochelaga-Maisonneuve,6346,Nicolet / Sherbrooke,-73.55464696884155,45.54969542033443,"['KEY', 'CREDITCARD']",27.0
373,Mercier-Hochelaga-Maisonneuve,6355,Ontario / Sicard,-73.53744059801102,45.55626186680846,"['KEY', 'CREDITCARD']",23.0
374,Mercier-Hochelaga-Maisonneuve,6386,Métro Préfontaine (Moreau / Hochelaga),-73.55571448802948,45.54178033474308,"['KEY', 'CREDITCARD']",31.0
375,Mercier-Hochelaga-Maisonneuve,6387,Métro Joliette  (Joliette / Hochelaga),-73.5515570640564,45.54690718297082,"['KEY', 'CREDITCARD']",19.0
376,Mercier-Hochelaga-Maisonneuve,6388,d'Orléans / Hochelaga,-73.54942739009857,45.55076798270114,"['KEY', 'CREDITCARD']",19.0
377,Mercier-Hochelaga-Maisonneuve,6391,Aylwin / Ontario,-73.54533970355988,45.54428417385149,"['KEY', 'CREDITCARD']",23.0
378,Mercier-Hochelaga-Maisonneuve,6393,Dézéry / Ontario,-73.54754984378815,45.54111008519643,"['KEY', 'CREDITCARD']",23.0
379,Mercier-Hochelaga-Maisonneuve,6394,Valois / Ontario,-73.54467451572418,45.54740496161695,"['KEY', 'CREDITCARD']",15.0
380,Mercier-Hochelaga-Maisonneuve,6395,Métro Viau (Pierre-de-Coubertin / Viau),-73.54661107063293,45.561782815423854,"['KEY', 'CREDITCARD']",55.0
381,Mercier-Hochelaga-Maisonneuve,6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),-73.55155974626541,45.55421375524564,"['KEY', 'CREDITCARD']",33.0
382,Mercier-Hochelaga-Maisonneuve,6397,Marché Maisonneuve,-73.53978216648102,45.55321884238814,"['KEY', 'CREDITCARD']",23.0
383,Mercier-Hochelaga-Maisonneuve,6398,Desjardins / Ontario,-73.54087248444557,45.5511918874866,"['KEY', 'CREDITCARD']",23.0
384,Mercier-Hochelaga-Maisonneuve,6417,de la Salle / Hochelaga,-73.54749351739883,45.55415230370231,"['KEY', 'CREDITCARD']",15.0
385,Mercier-Hochelaga-Maisonneuve,6700,de la Salle / Ste-Catherine,-73.53443384170531,45.54996328646854,"['KEY', 'CREDITCARD']",19.0
386,Mercier-Hochelaga-Maisonneuve,6702,Métro Assomption (Chauveau / de l'Assomption),-73.548081,45.569789,"['KEY', 'CREDITCARD']",27.0
387,Mercier-Hochelaga-Maisonneuve,6720,Ontario / Viau,-73.535496,45.5594818,"['KEY', 'CREDITCARD']",19.0
388,Mercier-Hochelaga-Maisonneuve,6721,Métro Cadillac (de Cadillac / Sherbrooke),-73.54683637619019,45.5769632283486,"['KEY', 'CREDITCARD']",19.0
389,Mercier-Hochelaga-Maisonneuve,6722,du Quesne / Pierre-de-Coubertin,-73.53884875774384,45.57498439946887,"['KEY', 'CREDITCARD']",23.0
390,Mercier-Hochelaga-Maisonneuve,6739,Pierre-de-Coubertin / Langelier,-73.5353136062622,45.580314546424674,"['KEY', 'CREDITCARD']",19.0
391,Mercier-Hochelaga-Maisonneuve,7016,Métro Langelier (Langelier / Sherbrooke),-73.54247644543648,45.58284663189181,"['KEY', 'CREDITCARD']",19.0
392,Mercier-Hochelaga-Maisonneuve,7017,Bennett / Ste-Catherine,-73.53242754936218,45.55305326642512,"['KEY', 'CREDITCARD']",19.0
393,Mercier-Hochelaga-Maisonneuve,7018,Valois / Ste-Catherine,-73.53725016117096,45.54522973039872,"['KEY', 'CREDITCARD']",19.0
394,Mercier-Hochelaga-Maisonneuve,7020,St-Germain / Hochelaga,-73.55367332696915,45.5436987529516,"['KEY', 'CREDITCARD']",15.0
395,Mercier-Hochelaga-Maisonneuve,7075,CIUSSS (du Trianon / Pierre-de-Coubertin),-73.5319072008133,45.58753125134183,"['KEY', 'CREDITCARD']",19.0
396,Mercier-Hochelaga-Maisonneuve,7115,Métro Radisson (Sherbrooke / des Groseilliers),-73.53965610265732,45.58917500418707,"['KEY', 'CREDITCARD']",15.0
397,Mercier-Hochelaga-Maisonneuve,7116,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),-73.53517949581145,45.5967964774917,"['KEY', 'CREDITCARD']",23.0
398,Mercier-Hochelaga-Maisonneuve,7117,François-Boivin / Bélanger,-73.56617510318756,45.59259615276133,"['KEY', 'CREDITCARD']",15.0
399,Mercier-Hochelaga-Maisonneuve,7118,Tellier / des Futailles,-73.52183818817139,45.58600999065885,"['KEY', 'CREDITCARD']",19.0
400,Mercier-Hochelaga-Maisonneuve,7119,Notre-Dame / Liébert,-73.51046562194824,45.59280261038491,"['KEY', 'CREDITCARD']",27.0
401,Mercier-Hochelaga-Maisonneuve,7120,Notre-Dame / des Ormeaux,-73.5122399032116,45.59920617334637,"['KEY', 'CREDITCARD']",19.0
402,Mercier-Hochelaga-Maisonneuve,7121,de Bruxelles / Hochelaga,-73.52521777153015,45.59264808020603,"['KEY', 'CREDITCARD']",23.0
403,Côte-des-Neiges-Notre-Dame-de-Grâce,6080,Métro Vendôme (de Marlowe / de Maisonneuve),-73.60473453998564,45.47393028235147,"['KEY', 'CREDITCARD']",31.0
404,Côte-des-Neiges-Notre-Dame-de-Grâce,6101,Métro Villa-Maria (Décarie / de Monkland),-73.61979,45.479483,"['KEY', 'CREDITCARD']",26.0
405,Côte-des-Neiges-Notre-Dame-de-Grâce,6115,Benny / de Monkland,-73.63162770867348,45.46685123845205,"['KEY', 'CREDITCARD']",23.0
